-0.316,1.418,1.792,-0.596,0.561,0
0.34,1.797,2.403,-0.652,-0.289,0
0.172,0.391,0.64,1.694,0,0
-0.26,-0.825,-1.641,-1.494,0,0
0.273,1.758,0.817,0.332,0.162,0
0.64,2.521,1.073,0.387,-0.215,0
0.77,2.496,-0.402,0.24,0.163,0
0.657,2.138,0.619,0.292,-0.149,0
0.141,0.281,0.457,1.052,1.666,0
0.266,1.2,-0.279,-0.142,-0.089,0
1.065,1.975,-0.349,0.217,0.126,0
0.687,2.277,1.469,-0.354,-0.167,0
0.586,2.408,-0.62,-0.267,-0.166,0
0.558,3.17,-0.711,-0.281,0.197,0
0.095,0.413,0.818,1.258,0,0
0.27,1.806,1.146,0.434,-0.177,0
1.786,1.517,0.394,0.182,-0.125,0
0.226,1.816,-0.381,0.327,-0.119,0
3.498,0.468,-0.117,-0.064,-0.041,0
1.226,1.277,2.385,-0.505,-0.192,0
0.597,3.028,-0.424,0.302,0.937,0
3.229,0.401,0.451,0.717,-0.291,0
0.688,2.617,1.225,0.483,0.48,0
1.362,1.413,0.587,1.699,-0.434,0
1.576,1.608,-0.304,-0.121,0.108,0
0.154,0.804,1.77,-0.782,0,0
0.154,0.804,1.77,-0.782,0,0
0.285,1.467,-0.452,0.243,-0.106,0
0.285,1.467,-0.452,0.243,-0.106,0
1.027,2.716,-0.43,1.009,-0.387,0
0.724,2.438,-0.479,0.3,-0.289,0
1.296,2.241,-0.417,0.214,0.141,0
1.017,1.05,0.256,0.202,-0.089,0
1.098,2.692,0.812,0.348,0,0
0.14,0.351,0.563,0.552,1.222,0
1.181,1.305,0.699,1.809,-0.499,0
1.334,1.06,1.236,1.109,0.682,0
0.229,1.112,1.99,1.062,0,0
0.121,0.671,0.951,2.188,0,0
0.222,1.017,2.425,1.076,-0.367,0
2.119,1.064,-0.147,0.116,-0.062,0
0.375,2.555,-0.47,0.26,0,0
0.109,0.593,1.242,1.118,-0.446,0
2.329,0.794,0.311,-0.082,0.075,0
0.606,2.024,2.367,-0.615,-0.322,0
0.524,2.902,-0.59,1.191,-0.328,0
0.52,2.213,1.208,0.417,-0.195,0
2.64,0.625,0.155,0.106,0.058,0
0.075,0.376,0.311,0.424,0,0
0.079,0.274,0.403,1.157,1.638,0
0.206,1.328,1.4,-0.406,0,0
0.164,0.556,-0.683,2.022,0,0
0.137,0.894,2.211,-0.765,0,0
0.966,2.283,0.617,1.456,-0.431,0
3.097,0.575,0.228,0.275,-0.077,0
0.044,0.301,0.313,0.459,-0.43,0
1.311,2.079,-0.433,0.201,-0.252,0
0.242,1.661,1.102,0.4,-0.164,0
1.639,2.471,-0.466,-0.2,-0.11,0
0.234,1.108,1.884,-0.552,0,0
2.089,0.672,-0.1,0.078,0.065,0
0.33,1.209,2.637,-0.73,0,0
0.659,1.461,1.744,0.666,-0.268,0
1.15,2.51,-0.45,0.659,0.548,0
1.195,-0.837,-0.266,0.144,-0.086,0
0.066,0.28,0.417,-0.544,0,0
0.785,2.862,0.843,0.538,0.59,0
0.143,0.979,1.945,-0.612,-0.261,0
1.677,1.795,-0.379,-0.269,0.929,0
0.115,0.375,0.486,1.742,0,0
0.281,1.699,0.663,0.266,-0.115,0
0.75,2.069,-0.41,-0.193,0,0
2.406,-0.22,0.216,0.198,-0.066,0
0.392,1.443,1.052,0.423,0,0
0.277,1.333,2.228,-0.536,0.551,0
0.139,0.342,0.668,1.827,0,0
0.288,1.589,2.961,-0.863,0,0
0.288,1.589,2.961,-0.863,0,0
0.091,0.443,0.427,0.738,-0.721,0
0.257,1.182,2.417,-0.7,1.29,0
0.134,0.681,1.628,1.01,0.56,0
0.134,0.681,1.628,1.01,0.56,0
0.904,0.617,1.67,0.864,0.585,0
0.301,1.704,1.237,1.884,-0.639,0
2.99,0.309,-0.154,-0.171,-0.13,0
2.556,0.718,0.37,-0.085,-0.063,0
2.556,0.718,0.37,-0.085,-0.063,0
2.131,0.528,0.131,0.072,0.06,0
0.091,0.592,0.613,0.858,0.868,0
0.343,1.65,2.263,-0.612,0,0
0.521,2.947,0.989,0.445,0,0
0.389,2.243,-0.387,0.28,-0.114,0
0.389,2.243,-0.387,0.28,-0.114,0
2.534,0.387,0.641,1.019,-0.339,0
-0.18,-0.322,-0.604,1.05,0,0
2.283,-0.2,0.092,0.071,-0.067,0
1.018,0.77,-0.12,0.075,0.081,0
1.483,1.798,0.666,0.921,0.707,0
0.352,1.828,-0.377,-0.165,0,0
0.188,0.75,0.797,1.287,-0.606,0
0.343,1.708,0.602,0.25,0.138,0
0.343,1.708,0.602,0.25,0.138,0
0.647,3.212,-0.483,-0.223,-0.146,0
2.522,0.476,0.192,0.146,-0.051,0
0.644,1.088,1.85,-0.51,0.436,0
0.883,2.215,-0.452,0.337,-0.215,0
0.181,0.509,0.75,1.97,0,0
0.671,1.538,-0.334,0.191,-0.129,0
1.093,1.612,-0.366,0.529,0.511,0
-0.201,1.086,0.823,-0.403,0.201,0
0.106,0.318,0.536,-0.195,-0.435,0
2.475,1.325,0.652,0.697,-0.201,0
0.734,2.821,1.114,0.415,-0.179,0
0.247,0.645,0.797,1.719,0.977,0
0.247,0.645,0.797,1.719,0.977,0
3.432,-0.312,0.137,-0.075,-0.053,0
0.692,1.18,1.666,0.683,-0.224,0
0.64,2.462,1.133,-0.335,0,0
0.358,1.812,1.189,0.441,-0.189,0
3.684,0.362,-0.1,-0.07,0.052,0
0.395,0.914,2.53,-0.813,-0.314,0
0.587,2.481,1.733,-0.49,-0.215,0
0.225,1.075,2.367,-0.734,0,0
0.225,1.075,2.367,-0.734,0,0
0.225,1.075,2.367,-0.734,0,0
1.944,-0.434,-0.145,-0.079,-0.056,0
1.266,2.537,0.85,0.607,-0.201,0
0.371,1.042,2.799,-0.786,0,0
0.123,0.808,1.178,-0.971,-0.361,0
2.328,0.582,-0.107,0.077,-0.038,0
1.033,1.762,-0.258,-0.14,-0.084,0
1.033,1.762,-0.258,-0.14,-0.084,0
3.085,-0.229,-0.104,0.071,0.065,0
2.025,1.044,0.368,-0.076,-0.047,0
0.13,0.394,0.507,1.837,0.985,0
0.257,0.317,0.61,2.224,-0.794,0
0.103,0.459,0.986,0,0,0
2.174,1.091,-0.128,0.105,0.076,0
-0.32,-0.587,1.347,-0.637,-0.47,0
-0.32,-0.587,1.347,-0.637,-0.47,0
0.317,1.318,1.996,-0.616,0.472,0
0.281,1.518,3.079,-0.893,-0.362,0
0.382,0.975,2.027,1.022,0.527,0
1.669,1.822,-0.334,-0.116,-0.094,0
0.291,1.161,2.308,0.877,-0.369,0
0.219,2.564,0.733,0.347,0.227,0
1.553,1.483,0.646,-0.188,-0.119,0
0.162,0.558,0.615,2.347,-0.777,0
1.157,0.855,1.941,-0.668,-0.261,0
1.406,2.253,-0.535,-0.201,0.1,0
0.5,2.247,-0.468,-0.176,-0.099,0
0.598,2.118,1.005,-0.487,1.555,0
2.055,1.155,0.3,0.227,-0.065,0
2.275,0.69,0.114,0.103,0.072,0
0.642,2.805,1.183,0.64,-0.22,0
1.453,0.562,0.181,0.148,-0.073,0
1.453,0.562,0.181,0.148,-0.073,0
0.377,0.522,1.817,1.39,-0.38,0
0.106,0.608,0.827,2.548,-1.1,0
0.634,3.05,-0.59,0.876,-0.329,0
1.836,0.925,0.339,0.195,-0.137,0
0.304,1.88,-0.445,0.322,-0.118,0
0.283,2.093,1.121,0.57,-0.448,0
0.229,0.452,0.523,1.469,1.046,0
1.195,1.537,-0.344,-0.115,-0.083,0
1.195,1.537,-0.344,-0.115,-0.083,0
-0.668,-0.709,-0.391,-0.143,-0.089,0
0.19,1.045,1.586,-0.476,0,0
0.314,0.497,1.792,0.866,1.159,0
1.494,0.721,-0.143,0.151,0.112,0
0.111,0.44,-0.51,2.262,-0.752,0
3.083,0.501,-0.135,0.102,0.074,0
0.262,0.729,0.839,1.728,0,0
0.191,0.609,1.806,0.81,1.11,0
0.191,0.609,1.806,0.81,1.11,0
0.12,0.38,0.413,0.997,0,0
0.266,1.875,1.111,0.837,-0.38,0
2.003,0.997,-0.15,0.117,-0.063,0
1.446,1.401,-0.28,-0.119,0.12,0
3.169,0.412,-0.148,-0.073,-0.045,0
1.619,1.55,-0.28,-0.1,0,0
1.515,2.574,-0.476,0.396,0.374,0
-0.054,0.384,0.379,0.525,-0.853,0
0.226,1.272,1.624,-0.461,0,0
1.061,2.04,-0.56,-0.277,-0.191,0
0.192,1.173,2.29,-0.695,-0.374,0
0.117,0.276,0.554,1.391,1.095,0
1.657,2.263,-0.374,0.226,0.161,0
1.657,2.263,-0.374,0.226,0.161,0
0.268,1.352,1.035,-0.332,0.217,0
0.268,1.352,1.035,-0.332,0.217,0
0.808,1.869,2.019,-0.532,0,0
-0.195,-0.895,1.893,-0.988,0,0
0.267,1.344,0.978,0.492,-0.16,0
0.267,1.344,0.978,0.492,-0.16,0
1.499,0.69,-0.089,-0.053,0.039,0
0.361,1.791,0.522,0.264,0.132,0
0.271,1.024,2.694,-0.854,0.656,0
1.744,2.206,-0.476,0.225,-0.153,0
1.4,1.606,0.361,0.258,0.144,0
0.346,1.786,1.235,0.459,-0.209,0
0.448,2.085,-0.403,-0.169,-0.09,0
0.253,1.317,1.506,-0.454,-0.214,0
0.253,1.317,1.506,-0.454,-0.214,0
1.928,2.195,-0.284,-0.138,-0.097,0
1.928,2.195,-0.284,-0.138,-0.097,0
1.928,2.195,-0.284,-0.138,-0.097,0
0.189,1.314,1.156,-0.469,0,0
0.189,1.314,1.156,-0.469,0,0
0.189,1.314,1.156,-0.469,0,0
2.956,0.996,0.73,-0.175,-0.087,0
0.061,0.224,0.131,-0.207,0,0
0.316,2.05,1.632,0.688,-0.285,0
2.935,-0.233,-0.109,0.077,0.063,0
2.942,0.53,-0.105,0.081,-0.041,0
0.535,2.167,0.702,0.414,-0.364,0
0.99,2.66,-0.403,-0.164,0.148,0
1.11,0.729,-0.13,0.089,0.094,0
0.304,1.637,0.555,0.261,-0.107,0
0.26,0.569,0.657,1.209,0,0
0.437,1.387,2.311,-0.658,0.499,0
3.388,-0.334,0.176,0.112,-0.06,0
2.177,1.375,-0.208,-0.083,0.087,0
2.177,1.375,-0.208,-0.083,0.087,0
2.056,1.155,0.301,0.227,-0.065,0
1.802,0.855,1.353,0.851,0.525,0
1.903,0.797,0.211,0.146,-0.076,0
0.361,2.402,1.027,-0.654,1.309,0
0.403,3.743,-0.784,-0.361,0,0
0.385,1.242,0.828,-0.34,0.466,0
0.513,3.256,-0.436,-0.268,0.322,0
0.371,2.324,-0.456,-0.168,-0.083,0
0.371,2.324,-0.456,-0.168,-0.083,0
0.111,0.558,1.359,2.035,-0.662,0
0.337,1.919,0.578,0.274,0.113,0
0.635,3.075,-0.657,0.489,-0.19,0
0.399,3.177,-0.509,-0.212,-0.141,0
0.181,1.132,2.038,-0.56,0,0
0.907,1.536,0.369,0.114,0,0
-0.089,1.333,-0.289,0.746,-0.266,0
-0.089,1.333,-0.289,0.746,-0.266,0
2.286,1.321,0.696,-0.171,0.204,0
2.286,1.321,0.696,-0.171,0.204,0
0.568,2.495,1.506,-0.485,0,0
1.302,1.719,-0.343,-0.388,1.409,0
0.126,0.732,2.17,0.872,-0.346,0
0.72,1.788,-0.475,-0.227,0.303,0
1.936,0.848,0.203,0.154,0.112,0
0.693,2.371,-0.586,0.312,0.159,0
0.44,1.846,0.747,0.244,0.124,0
2.32,1.249,0.329,0.161,-0.075,0
0.625,1.85,0.764,0.319,0.187,0
0.324,1.31,0.96,-0.298,0.532,0
0.295,1.883,1.139,0.84,-0.434,0
0.295,1.883,1.139,0.84,-0.434,0
2.56,-0.244,-0.113,0.112,-0.058,0
2.558,0.561,0.573,0.475,0.341,0
3.772,-0.274,0.155,-0.08,-0.077,0
-0.363,1.817,1.007,-0.358,-0.279,0
1.067,2.854,-0.433,-0.195,-0.129,0
0.363,0.994,2.446,-0.692,-0.384,0
0.112,0.598,1.302,2.198,-0.826,0
2.102,0.355,-0.092,0.095,-0.047,0
0.653,2.511,-0.388,0.247,-0.266,0
0.447,1.028,1.955,-0.764,-0.406,0
3.328,-0.317,0.134,0.095,0.055,0
3.496,-0.273,0.18,0.11,-0.06,0
0.238,0.475,1.232,1.637,0.785,0
0.421,1.998,0.677,0.319,0.195,0
0.421,1.998,0.677,0.319,0.195,0
1.782,0.786,-0.151,0.115,0.081,0
0.735,2.461,1.539,-0.412,-0.208,0
0.973,2.317,-0.46,1.452,-0.404,0
2.673,0.831,1.16,-0.308,-0.124,0
2.555,-0.242,0.209,0.188,-0.095,0
2.555,-0.242,0.209,0.188,-0.095,0
2.203,0.377,-0.094,0.067,0.048,0
2.203,0.377,-0.094,0.067,0.048,0
0.721,0.502,0.871,2.022,-0.563,0
1.162,0.769,-0.121,0.094,-0.051,0
1.16,1.236,-0.238,-0.093,-0.058,0
1.16,1.236,-0.238,-0.093,-0.058,0
1.16,1.236,-0.238,-0.093,-0.058,0
0.06,0.225,0.119,0.264,0.912,0
0.675,1.505,1.339,0.665,0.878,0
0.675,1.505,1.339,0.665,0.878,0
0.959,1.399,-0.252,-0.1,-0.055,0
2.866,0.545,0.379,0.959,-0.256,0
0.221,1.146,2.658,-0.742,-0.419,0
0.319,3.013,-0.563,0.295,0.19,0
0.288,1.931,1.916,-0.618,0,0
0.218,1.075,2.677,-0.948,0,0
3.359,0.476,1.096,-0.264,-0.097,0
0.312,0.862,1.637,-0.686,-0.423,0
1.061,2.765,-0.46,0.286,0.73,0
2.721,0.652,-0.1,-0.063,0.056,0
0.159,1.307,0.799,0.332,0,0
0.736,2.493,-0.363,0.211,0.145,0
0.279,1.213,2.769,-0.858,-0.372,0
0.375,2.068,0.612,0.311,-0.129,0
0.499,1.066,1.695,0.682,0.402,0
0.289,0.832,1.765,0.835,0.489,0
0.739,1.87,-0.32,-0.148,-0.084,0
0.249,1.876,0.914,0.379,0,0
0.607,2.773,-0.348,-0.168,0.145,0
0.371,0.961,2.531,-0.704,-0.379,0
0.371,0.961,2.531,-0.704,-0.379,0
0.58,2.975,-0.631,-0.255,-0.169,0
0.243,1.585,1.824,1.145,1.123,0
2.026,1.547,-0.264,-0.085,0.088,0
1.84,-0.254,0.246,0.153,-0.101,0
1.84,-0.254,0.246,0.153,-0.101,0
1.508,1.749,0.569,-0.174,0,0
0.448,2.024,0.899,0.33,0,0
0.448,2.024,0.899,0.33,0,0
0.659,1.949,0.779,-0.251,-0.125,0
3.246,0.823,-0.159,0.086,-0.076,0
0.733,2.867,-0.516,-0.299,0.915,0
0.699,2.295,0.67,0.403,-0.391,0
0.318,1.72,1.373,-0.39,-0.238,0
0.144,0.713,1.753,1.197,0,0
2.53,-0.211,0.213,0.152,-0.059,0
0.145,0.392,0.477,2.189,-0.911,0
1.141,2.816,-0.424,0.33,0,0
0.997,1.896,0.829,1.479,-0.4,0
1.204,0.779,0.25,-0.105,0.122,0
0.17,0.46,0.684,-0.74,0,0
0.21,1.452,0.79,0.63,0,0
0.389,1.798,-0.414,-0.153,-0.105,0
2.15,0.376,0.261,-0.065,0,0
0.197,2.013,1.871,-0.6,-0.234,0
0.729,3.026,-0.471,-0.192,0.185,0
0.729,3.026,-0.471,-0.192,0.185,0
0.266,0.825,2.484,-0.527,-0.319,0
3.454,0.625,0.978,-0.235,-0.09,0
3.459,0.478,-0.135,0.108,0.074,0
1.013,1.772,-0.324,0.206,0.137,0
0.166,0.357,0.534,-0.32,0,0
2.603,1.135,1.02,0.486,-0.139,0
0.344,1.503,0.948,-0.319,0.459,0
1.196,2.373,-0.342,-0.155,0.307,0
2.452,-0.211,0.222,0.166,-0.061,0
0.749,1.506,-0.321,-0.115,0.079,0
2.406,-0.221,0.216,0.198,-0.067,0
0.231,1.78,1.658,0.697,0.361,0
0.076,0.256,0.232,0.389,-0.342,0
1.834,2.557,-0.313,-0.143,-0.099,0
1.29,1.92,-0.346,0.27,-0.174,0
0.307,2.908,-0.479,-0.19,0.205,0
0.215,0.588,0.602,0.68,0,0
1.064,-1.011,-0.546,1.599,-0.583,0
0.516,1.952,1.204,-0.345,-0.176,0
0.675,3.076,0.902,0.358,0.217,0
0.22,1.054,2.588,-0.85,0,0
1.945,1.221,1.189,1.071,-0.285,0
0.351,1.331,1.073,0.488,-0.213,0
0.094,0.926,1.599,-0.563,-0.305,0
0.539,2.177,2.151,-0.598,-0.311,0
0.539,2.177,2.151,-0.598,-0.311,0
1.157,2.585,-0.426,0.701,0.552,0
-0.158,1.356,2.289,-0.745,0,0
0.43,2.541,1.083,-0.482,0,0
3.092,-0.37,-0.131,-0.077,-0.051,0
0.048,0.234,0.294,0.469,-1.092,0
0.716,1.75,0.852,-0.226,0.132,0
3.287,0.432,0.511,0.7,-0.245,0
0.216,1.604,2.018,0.773,0.715,0
0.389,2.467,0.795,0.688,1.2,0
0.887,1.627,-0.274,0.172,-0.14,0
0.887,1.627,-0.274,0.172,-0.14,0
0.412,1.746,-0.37,-0.183,-0.103,0
0.154,0.532,0.93,1.668,-0.542,0
0.544,1.687,0.933,-0.294,0.355,0
1.533,1.716,-0.331,0.433,1.298,0
2.967,1.482,0.376,-0.13,-0.074,0
3.052,-0.233,0.162,-0.078,-0.071,0
2.242,1.108,-0.148,0.11,-0.056,0
2.441,0.306,0.14,0.176,-0.065,0
0.675,2.915,0.996,0.413,-0.177,0
0.58,3.373,-0.566,-0.245,-0.146,0
0.279,0.929,2.174,1.115,-0.46,0
3.246,-0.32,-0.14,0.111,-0.06,0
0.119,0.807,1.294,1.762,0,0
0.168,1.108,1.706,-0.483,-0.201,0
3.222,0.51,-0.151,0.16,-0.06,0
0.162,0.705,1.06,2.135,-0.602,0
